message_id,message_text,message_length,word_count,num_urls,num_digits,num_special_chars,spam_keyword_score,legit_keyword_score,sender_activity_score,sender_account_age_days,messages_sent_last_24h,timestamp,hour_of_day,day_of_week,spam_label
901567,Here are the notes from today's discussion. next Monday. Thanks.,64,10,0,0,0,0,1,70.9,524.0,4.0,2025-12-15 00:00:00,0,0,0
903805,Payment received successfully for your subscription. next Monday. Regards.,74,9,0,0,0,0,1,35.4,265.0,5.0,2025-11-13 19:00:00,19,3,0
905174,Here are the notes from today's discussion. the quarterly review. Appreciate it. https://company.portal/docs/5847,113,13,1,4,0,0,1,,181.0,1.0,2025-11-15 19:00:00,19,5,0
904595,Can you send the report by end of day? the quarterly review. Appreciate it.,75,14,0,0,0,0,1,39.8,209.0,7.0,2025-12-14 20:00:00,20,6,0
901320,Payment received successfully for your subscription. 10:30 AM. Let me know.,75,11,0,4,0,0,1,56.3,318.0,10.0,2025-12-14 21:00:00,21,6,0
902227,Your order has been shipped and will arrive by the quarterly review. Thanks.,76,13,0,0,0,0,1,60.9,343.0,4.0,2025-10-31 07:00:00,7,4,0
902838,Can you send the report by end of day? the updated proposal. Let me know.,73,15,0,0,0,0,1,39.9,473.0,9.0,2025-12-14 20:00:00,20,6,0
901887,Act fast! Your account will be suspended unless a brand new phone ASAP! http://bit.ly/5868,90,14,1,4,2,0,0,34.6,207.0,13.0,2025-12-04 01:00:00,1,3,1
903572,"Act fast! Your account will be suspended unless ₹50,000 ASAP! http://promo.example/6211",87,11,1,9,2,0,0,44.7,45.0,15.0,2025-11-24 05:00:00,5,0,1
904536,Congratulations! You have won instant cashback today only! http://bit.ly/5049,77,9,1,4,2,1,0,42.4,49.0,23.0,2025-11-01 22:00:00,22,5,1
902471,Payment received successfully for your subscription. Friday evening. Regards.,77,9,0,0,0,0,1,72.3,739.0,8.0,2025-11-07 14:00:00,14,4,0
903352,Reminder: your appointment is confirmed for the quarterly review. Please confirm.,81,11,0,0,0,0,1,91.9,103.0,5.0,2025-11-26 03:00:00,3,2,0
902524,Can you send the report by end of day? Friday evening. Thanks.,62,12,0,0,0,0,1,63.5,531.0,8.0,2025-11-02 05:00:00,5,6,0
902504,"Act fast! Your account will be suspended unless ₹50,000 today only! https://tinyurl.com/9914",92,12,1,9,2,0,0,55.6,47.0,23.0,2025-11-30 17:00:00,17,6,1
900945,Your order has been shipped and will arrive by the quarterly review. Regards.,77,13,0,0,0,0,1,32.4,83.0,9.0,2025-11-23 02:00:00,2,6,0
900085,Act fast! Your account will be suspended unless instant cashback before it expires! https://tinyurl.com/7194,108,14,1,4,2,1,0,45.2,47.0,14.0,2025-12-03 18:00:00,18,2,1
902241,Your order has been shipped and will arrive by Friday evening. Appreciate it.,77,13,0,0,0,0,1,51.0,201.0,5.0,2025-11-04 03:00:00,3,1,0
900765,Click here to verify your account instant cashback today only! http://promo.example/4357,88,11,1,4,1,3,0,57.2,185.0,14.0,2025-10-31 09:00:00,9,4,1
901421,Your order has been shipped and will arrive by the quarterly review. Let me know.,81,15,0,0,0,0,1,50.6,507.0,10.0,2025-12-04 10:00:00,10,3,0
904026,Your order has been shipped and will arrive by next Monday. Let me know.,72,14,0,0,0,0,1,16.2,334.0,3.0,2025-10-28 20:00:00,20,1,0
901011,Let's catch up tomorrow regarding the timeline. the quarterly review. Please confirm.,85,12,0,0,0,0,0,77.3,415.0,3.0,2025-11-12 00:00:00,0,2,0
903241,You've been selected for a cash prize of exclusive bonus ASAP! http://bit.ly/6621,81,12,1,4,1,3,0,67.4,144.0,21.0,2025-11-21 15:00:00,15,4,1
900808,Can you send the report by end of day? next Monday. Let me know.,64,14,0,0,0,0,1,46.1,191.0,3.0,2025-11-17 15:00:00,15,0,0
902944,Payment received successfully for your subscription. the updated proposal. Let me know.,87,12,0,0,0,0,1,62.4,275.0,5.0,2025-11-12 00:00:00,0,2,0
902940,Payment received successfully for your subscription. 10:30 AM. Please confirm.,78,10,0,4,0,0,1,56.2,341.0,6.0,2025-11-17 19:00:00,19,0,0
900107,Can you send the report by end of day? next Monday. Please confirm.,67,13,0,0,0,0,1,70.5,99.0,4.0,2025-10-29 11:00:00,11,2,0
901095,Earn money from home instantly exclusive bonus limited time! http://bit.ly/6888,79,10,1,4,1,1,0,72.4,,15.0,2025-12-22 06:00:00,6,0,1
902820,You've been selected for a cash prize of instant cashback before it expires!,76,13,0,0,1,3,0,32.0,48.0,18.0,2025-11-14 16:00:00,16,4,1
901045,Here are the notes from today's discussion. the quarterly review. Appreciate it. https://company.portal/docs/1873,113,13,1,4,0,0,1,34.1,55.0,8.0,2025-11-20 02:00:00,2,3,0
902703,Reminder: your appointment is confirmed for the quarterly review. Regards.,74,10,0,0,0,0,1,,148.0,8.0,2025-11-01 03:00:00,3,5,0
901889,Thanks for your help on the project update. the quarterly review. Appreciate it.,80,13,0,0,0,0,1,55.6,,6.0,2025-10-27 18:00:00,18,0,0
900678,Here are the notes from today's discussion. 10:30 AM. Please confirm.,69,11,0,4,0,0,1,46.7,588.0,3.0,2025-10-27 11:00:00,11,0,0
902724,Your order has been shipped and will arrive by 10:30 AM. Please confirm.,72,13,0,4,0,0,1,66.5,227.0,4.0,2025-10-28 18:00:00,18,1,0
904491,Thanks for your help on the project update. 10:30 AM. Let me know.,66,13,0,4,0,0,1,40.6,601.0,7.0,2025-11-22 10:00:00,10,5,0
904752,Can you send the report by end of day? 10:30 AM. Thanks.,56,12,0,4,0,0,1,33.0,719.0,8.0,2025-12-10 02:00:00,2,2,0
901420,Here are the notes from today's discussion. next Monday. Appreciate it.,71,11,0,0,0,0,1,39.1,274.0,,2025-11-11 12:00:00,12,1,0
900291,Your order has been shipped and will arrive by next Monday. Regards.,68,12,0,0,0,0,1,29.5,296.0,3.0,2025-11-28 15:00:00,15,4,0
900009,Please find the attached invoice for next Monday. Thanks.,57,9,0,0,0,0,1,46.3,213.0,6.0,2025-12-06 08:00:00,8,5,0
905141,Can you send the report by end of day? next Monday. Thanks.,59,12,0,0,0,0,1,77.3,145.0,3.0,2025-11-02 08:00:00,8,6,0
904739,Can you send the report by end of day? next Monday. Appreciate it.,66,13,0,0,0,0,1,58.4,141.0,12.0,2025-12-06 00:00:00,0,5,0
901768,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm.",62,11,0,4,0,0,2,31.5,534.0,3.0,2025-12-21 14:00:00,14,6,0
901033,"Hi, can we reschedule our meeting to 10:30 AM. Please confirm.",62,11,0,4,0,0,2,70.7,304.0,7.0,2025-11-17 21:00:00,21,0,0
904452,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,67.6,362.0,4.0,2025-11-15 05:00:00,5,5,0
904947,Limited offer! Get exclusive bonus ASAP! https://tinyurl.com/6588,65,7,1,4,2,2,0,73.6,155.0,16.0,2025-11-15 22:00:00,22,5,1
901600,Let's catch up tomorrow regarding the timeline. the quarterly review. Please confirm.,85,12,0,0,0,0,0,59.0,205.0,4.0,2025-12-02 00:00:00,0,1,0
900788,Please find the attached invoice for Friday evening. Appreciate it.,67,10,0,0,0,0,1,41.7,181.0,5.0,2025-12-03 03:00:00,3,2,0
900427,Your order has been shipped and will arrive by Friday evening. Let me know.,75,14,0,0,0,0,1,41.3,622.0,6.0,2025-11-17 12:00:00,12,0,0
904302,Get rich quick with this simple trick a brand new phone ASAP! https://tinyurl.com/8192,86,13,1,4,1,0,0,62.5,84.0,17.0,2025-11-13 08:00:00,8,3,1
902618,"Hi, can we reschedule our meeting to 10:30 AM. Regards.",55,10,0,4,0,0,2,43.2,642.0,2.0,2025-11-08 13:00:00,13,5,0
900158,Can you send the report by end of day? the quarterly review. Let me know.,73,15,0,0,0,0,1,60.0,286.0,7.0,2025-11-28 22:00:00,22,4,0
900240,Payment received successfully for your subscription. 10:30 AM. Please confirm.,78,10,0,4,0,0,1,26.1,187.0,6.0,2025-12-17 02:00:00,2,2,0
901331,Your order has been shipped and will arrive by next Monday. Please confirm. https://company.portal/docs/4722,108,14,1,4,0,0,1,71.0,771.0,8.0,2025-12-18 15:00:00,15,3,0
901658,Please find the attached invoice for 10:30 AM. Please confirm.,62,10,0,4,0,0,1,40.1,269.0,10.0,2025-10-29 15:00:00,15,2,0
901833,Here are the notes from today's discussion. the quarterly review. Please confirm.,81,12,0,0,0,0,1,,233.0,4.0,2025-12-14 09:00:00,9,6,0
905017,Thanks for your help on the project update. the quarterly review. Appreciate it.,80,13,0,0,0,0,1,48.7,382.0,8.0,2025-11-10 15:00:00,15,0,0
900108,"Hi, can we reschedule our meeting to the updated proposal. Thanks. https://company.portal/docs/3286",99,12,1,4,0,0,2,53.5,259.0,8.0,2025-10-25 07:00:00,7,5,0
904354,Thanks for your help on the project update. Friday evening. Appreciate it.,74,12,0,0,0,0,1,21.1,173.0,4.0,2025-11-09 21:00:00,21,6,0
900180,Click here to verify your account free gift cards now! https://tinyurl.com/7246,79,11,1,4,1,3,0,42.6,24.0,24.0,2025-11-30 06:00:00,6,6,1
900334,Please find the attached invoice for Friday evening. Thanks.,60,9,0,0,0,0,1,52.5,193.0,4.0,2025-11-19 16:00:00,16,2,0
904280,Please find the attached invoice for 10:30 AM. Let me know.,59,11,0,4,0,0,1,61.6,484.0,5.0,2025-11-26 23:00:00,23,2,0
903025,You've been selected for a cash prize of instant cashback limited time!,71,12,0,0,1,3,0,49.8,56.0,16.0,2025-12-15 03:00:00,3,0,1
900656,Earn money from home instantly a brand new phone limited time!,62,11,0,0,1,0,0,40.9,13.0,21.0,2025-11-23 11:00:00,11,6,1
900168,Limited offer! Get exclusive bonus limited time! http://promo.example/4747,74,8,1,4,2,2,0,43.0,58.0,22.0,2025-10-27 19:00:00,19,0,1
900081,Exclusive deal just for you free gift cards today only!,55,10,0,0,1,1,0,46.5,27.0,8.0,2025-11-11 23:00:00,23,1,1
901502,Could you review the document and share feedback? the quarterly review. Thanks.,79,12,0,0,0,0,1,68.3,121.0,,2025-11-07 10:00:00,10,4,0
904239,Reminder: your appointment is confirmed for the quarterly review. Appreciate it.,80,11,0,0,0,0,1,26.8,271.0,12.0,2025-10-25 08:00:00,8,5,0
902868,"Hi, can we reschedule our meeting to next Monday. Let me know.",62,12,0,0,0,0,2,80.7,483.0,14.0,2025-11-07 08:00:00,8,4,0
904322,"Hi, can we reschedule our meeting to 10:30 AM. Regards.",55,10,0,4,0,0,2,59.3,778.0,9.0,2025-11-01 15:00:00,15,5,0
902099,Could you review the document and share feedback? next Monday. Regards.,71,11,0,0,0,0,1,51.1,562.0,3.0,2025-11-10 18:00:00,18,0,0
900752,Here are the notes from today's discussion. 10:30 AM. Please confirm.,69,11,0,4,0,0,1,86.2,165.0,5.0,2025-11-21 12:00:00,12,4,0
903354,You've been selected for a cash prize of a brand new phone before it expires!,77,15,0,0,1,2,0,74.5,142.0,16.0,2025-12-12 13:00:00,13,4,1
901341,Thanks for your help on the project update. Friday evening. Regards.,68,11,0,0,0,0,1,53.2,91.0,8.0,2025-11-30 16:00:00,16,6,0
904208,Can you send the report by end of day? the quarterly review. Regards.,69,13,0,0,0,0,1,90.2,469.0,2.0,2025-11-24 14:00:00,14,0,0
905091,Payment received successfully for your subscription. Friday evening. Thanks.,76,9,0,0,0,0,1,42.3,585.0,9.0,2025-11-05 00:00:00,0,2,0
902488,Thanks for your help on the project update. the updated proposal. Let me know.,78,14,0,0,0,0,1,18.8,532.0,2.0,2025-11-04 18:00:00,18,1,0
902499,Reminder: your appointment is confirmed for the updated proposal. Please confirm.,81,11,0,0,0,0,1,21.7,351.0,10.0,2025-11-05 03:00:00,3,2,0
900352,Exclusive deal just for you free gift cards today only! https://tinyurl.com/9965,80,11,1,4,1,1,0,85.6,145.0,13.0,2025-11-21 10:00:00,10,4,1
903650,Click here to verify your account exclusive bonus before it expires!,68,11,0,0,1,3,0,80.3,204.0,15.0,2025-12-03 22:00:00,22,2,1
904321,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,66.3,295.0,5.0,2025-11-11 17:00:00,17,1,0
903140,Thanks for your help on the project update. next Monday. Please confirm.,72,12,0,0,0,0,1,52.5,382.0,6.0,2025-11-12 07:00:00,7,2,0
900531,You are eligible for a refund of free gift cards ASAP! http://promo.example/8529,80,12,1,4,1,1,0,30.1,63.0,14.0,2025-10-31 04:00:00,4,4,1
904399,Here are the notes from today's discussion. the updated proposal. Appreciate it.,80,12,0,0,0,0,1,18.8,168.0,11.0,2025-11-24 14:00:00,14,0,0
901790,"Exclusive deal just for you ₹50,000 today only! http://bit.ly/8052",66,9,1,9,1,0,0,32.0,47.0,14.0,2025-12-10 09:00:00,9,2,1
904163,Thanks for your help on the project update. next Monday. Please confirm.,72,12,0,0,0,0,1,58.1,230.0,7.0,2025-12-16 04:00:00,4,1,0
903902,Reminder: your appointment is confirmed for Friday evening. Please confirm.,75,10,0,0,0,0,1,64.5,425.0,7.0,2025-12-21 19:00:00,19,6,0
904649,Thanks for your help on the project update. Friday evening. Let me know.,72,13,0,0,0,0,1,47.7,422.0,2.0,2025-12-22 00:00:00,0,0,0
902105,Here are the notes from today's discussion. the updated proposal. Regards.,74,11,0,0,0,0,1,59.8,211.0,4.0,2025-12-03 17:00:00,17,2,0
903701,Thanks for your help on the project update. 10:30 AM. Thanks.,61,11,0,4,0,0,1,40.2,386.0,,2025-11-07 12:00:00,12,4,0
903394,Get rich quick with this simple trick instant cashback limited time!,68,11,0,0,1,1,0,45.9,60.0,27.0,2025-10-29 19:00:00,19,2,1
902155,Please find the attached invoice for 10:30 AM. Please confirm. https://company.portal/docs/9184,95,11,1,8,0,0,1,59.5,149.0,5.0,2025-10-28 14:00:00,14,1,0
903183,Thanks for your help on the project update. 10:30 AM. Please confirm.,69,12,0,4,0,0,1,45.8,448.0,7.0,2025-12-06 07:00:00,7,5,0
903787,Payment received successfully for your subscription. 10:30 AM. Appreciate it.,77,10,0,4,0,0,1,29.4,468.0,7.0,2025-11-26 04:00:00,4,2,0
903271,Reminder: your appointment is confirmed for 10:30 AM. Please confirm.,69,10,0,4,0,0,1,23.8,217.0,2.0,2025-12-14 08:00:00,8,6,0
901380,Can you send the report by end of day? the updated proposal. Please confirm.,76,14,0,0,0,0,1,61.6,431.0,6.0,2025-11-26 22:00:00,22,2,0
902663,Here are the notes from today's discussion. next Monday. Please confirm.,72,11,0,0,0,0,1,28.5,512.0,4.0,2025-12-05 16:00:00,16,4,0
904174,Let's catch up tomorrow regarding the timeline. Friday evening. Let me know. https://company.portal/docs/4198,109,13,1,4,0,0,0,62.7,179.0,6.0,2025-10-26 18:00:00,18,6,0
900411,Reminder: your appointment is confirmed for 10:30 AM. Appreciate it.,68,10,0,4,0,0,1,46.2,370.0,3.0,2025-11-11 17:00:00,17,1,0
901076,Here are the notes from today's discussion. Friday evening. Thanks.,67,10,0,0,0,0,1,52.9,143.0,6.0,2025-10-28 19:00:00,19,1,0
903500,"Hi, can we reschedule our meeting to 10:30 AM. Appreciate it.",61,11,0,4,0,0,2,64.6,303.0,8.0,2025-12-05 11:00:00,11,4,0
901210,URGENT: Claim your reward now exclusive bonus limited time! http://promo.example/4432,85,10,1,4,1,3,0,65.2,15.0,15.0,2025-11-02 04:00:00,4,6,1
901375,"Click here to verify your account ₹50,000 ASAP! https://tinyurl.com/6284",72,9,1,9,1,2,0,65.8,55.0,14.0,2025-11-04 19:00:00,19,1,1
901097,Congratulations! You have won exclusive bonus ASAP! https://tinyurl.com/2055,76,8,1,4,2,1,0,97.2,5.0,8.0,2025-11-03 09:00:00,9,0,1
900255,"Hi, can we reschedule our meeting to 10:30 AM. Thanks.",54,10,0,4,0,0,2,80.8,411.0,6.0,2025-12-14 04:00:00,4,6,0
902963,Your order has been shipped and will arrive by the quarterly review. Appreciate it.,83,14,0,0,0,0,1,67.2,313.0,8.0,2025-11-15 03:00:00,3,5,0
901118,"Hi, can we reschedule our meeting to the quarterly review. Please confirm. https://company.portal/docs/3616",107,13,1,4,0,0,2,81.5,421.0,9.0,2025-11-30 13:00:00,13,6,0
904822,Can you send the report by end of day? the quarterly review. Let me know.,73,15,0,0,0,0,1,37.8,238.0,12.0,2025-12-07 10:00:00,10,6,0
903825,Please find the attached invoice for next Monday. Regards.,58,9,0,0,0,0,1,63.4,194.0,4.0,2025-12-05 08:00:00,8,4,0
901293,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,38.4,92.0,4.0,2025-12-04 20:00:00,20,3,0
905020,"Hi, can we reschedule our meeting to the updated proposal. Appreciate it.",73,12,0,0,0,0,2,56.5,74.0,,2025-12-13 05:00:00,5,5,0
904996,Here are the notes from today's discussion. the quarterly review. Appreciate it.,80,12,0,0,0,0,1,60.0,111.0,5.0,2025-11-18 21:00:00,21,1,0
903332,Your order has been shipped and will arrive by the quarterly review. Let me know.,81,15,0,0,0,0,1,53.2,400.0,9.0,2025-12-07 07:00:00,7,6,0
904512,"You've been selected for a cash prize of ₹50,000 now! https://tinyurl.com/6902",78,11,1,9,1,2,0,66.6,198.0,13.0,2025-12-06 01:00:00,1,5,1
903903,Limited offer! Get instant cashback today only!,47,7,0,0,2,2,0,45.4,30.0,14.0,2025-12-02 22:00:00,22,1,1
904024,Payment received successfully for your subscription. the quarterly review. Please confirm.,90,11,0,0,0,0,1,64.6,,7.0,2025-11-29 10:00:00,10,5,0
900200,Let's catch up tomorrow regarding the timeline. next Monday. Let me know.,73,12,0,0,0,0,0,77.0,130.0,9.0,2025-11-29 15:00:00,15,5,0
904863,Thanks for your help on the project update. the updated proposal. Regards.,74,12,0,0,0,0,1,60.7,297.0,5.0,2025-10-27 06:00:00,6,0,0
903313,Here are the notes from today's discussion. the updated proposal. Please confirm.,81,12,0,0,0,0,1,36.7,599.0,10.0,2025-12-22 08:00:00,8,0,0
902708,Get rich quick with this simple trick exclusive bonus today only! http://bit.ly/8208,84,12,1,4,1,1,0,46.1,188.0,21.0,2025-11-30 05:00:00,5,6,1
904295,Here are the notes from today's discussion. the quarterly review. Please confirm.,81,12,0,0,0,0,1,31.2,376.0,4.0,2025-12-22 05:00:00,5,0,0
904718,Please find the attached invoice for the quarterly review. Thanks.,66,10,0,0,0,0,1,55.0,706.0,6.0,2025-11-25 20:00:00,20,1,0
905056,URGENT: Claim your reward now instant cashback ASAP! https://tinyurl.com/3233,77,9,1,4,1,3,0,46.7,109.0,10.0,2025-10-27 09:00:00,9,0,1
900469,Can you send the report by end of day? 10:30 AM. Appreciate it.,63,13,0,4,0,0,1,58.4,211.0,7.0,2025-11-04 10:00:00,10,1,0
903430,Reminder: your appointment is confirmed for 10:30 AM. Appreciate it. https://company.portal/docs/3370,101,11,1,8,0,0,1,42.9,132.0,7.0,2025-11-16 15:00:00,15,6,0
901617,Thanks for your help on the project update. next Monday. Thanks.,64,11,0,0,0,0,1,67.4,442.0,,2025-10-30 22:00:00,22,3,0
902096,Reminder: your appointment is confirmed for Friday evening. Thanks.,67,9,0,0,0,0,1,57.9,376.0,5.0,2025-11-18 09:00:00,9,1,0
904875,Here are the notes from today's discussion. next Monday. Thanks.,64,10,0,0,0,0,1,17.9,318.0,,2025-11-20 00:00:00,0,3,0
901269,Your order has been shipped and will arrive by next Monday. Regards.,68,12,0,0,0,0,1,5.3,480.0,,2025-11-03 13:00:00,13,0,0
902005,Can you send the report by end of day? Friday evening. Appreciate it.,69,13,0,0,0,0,1,66.3,247.0,7.0,2025-11-22 16:00:00,16,5,0
903397,Your order has been shipped and will arrive by the updated proposal. Let me know.,81,15,0,0,0,0,1,58.4,193.0,6.0,2025-12-02 17:00:00,17,1,0
900712,Can you send the report by end of day? next Monday. Appreciate it.,66,13,0,0,0,0,1,35.0,121.0,6.0,2025-11-07 16:00:00,16,4,0
902234,Could you review the document and share feedback? the updated proposal. Thanks.,79,12,0,0,0,0,1,65.1,470.0,9.0,2025-11-08 04:00:00,4,5,0
903361,Your order has been shipped and will arrive by the quarterly review. Let me know.,81,15,0,0,0,0,1,26.9,305.0,5.0,2025-12-10 12:00:00,12,2,0
903847,Thanks for your help on the project update. Friday evening. Appreciate it.,74,12,0,0,0,0,1,43.7,256.0,,2025-10-26 00:00:00,0,6,0
904461,Let's catch up tomorrow regarding the timeline. the quarterly review. Regards.,78,11,0,0,0,0,0,53.7,189.0,3.0,2025-11-09 20:00:00,20,6,0
902459,Reminder: your appointment is confirmed for 10:30 AM. Thanks.,61,9,0,4,0,0,1,48.0,245.0,5.0,2025-11-04 21:00:00,21,1,0
902407,Reminder: your appointment is confirmed for Friday evening. Let me know.,72,11,0,0,0,0,1,42.7,335.0,6.0,2025-12-08 06:00:00,6,0,0
900587,Your order has been shipped and will arrive by the updated proposal. Please confirm. https://company.portal/docs/2905,117,15,1,4,0,0,1,45.1,345.0,7.0,2025-11-23 18:00:00,18,6,0
900229,Your order has been shipped and will arrive by 10:30 AM. Appreciate it.,71,13,0,4,0,0,1,67.7,277.0,9.0,2025-11-13 04:00:00,4,3,0
