property_id,sale_date,area_size_sqft,bedrooms,bathrooms,location_score,property_age,distance_city_km,near_school,near_metro,crime_rate_index,house_property_price_inr
200357,2014-10-01,1441,3,2,5.1,13,23.6,1,1,3.2,15384386
200358,2016-08-01,1173,2,2,1.0,16,34.9,0,1,2.32,6347755
200359,2023-04-01,2675,5,4,9.5,34,1.0,0,0,1.78,45913731
200360,2012-07-01,1530,3,3,7.8,31,10.5,0,0,0.5,18473926
200361,2022-08-01,2527,5,4,5.7,23,17.6,0,0,3.52,31772437
200362,2016-09-01,1484,4,3,5.1,20,20.1,1,0,6.57,14515933
200363,2018-05-01,1076,3,3,5.1,11,15.9,1,0,0.6,10545554
200364,2023-03-01,2235,5,4,5.3,19,11.5,0,1,0.72,21967291
200365,2021-12-01,1247,2,2,7.6,29,14.4,1,0,4.29,17071162
200366,2021-04-01,1558,3,3,6.6,21,5.7,1,1,7.35,19520016
200367,2017-05-01,2336,3,3,7.9,9,1.0,1,0,1.6,34195423
200368,2010-12-01,1878,3,3,5.4,9,10.8,1,0,3.17,21719958
200369,2022-01-01,2412,4,5,4.3,10,16.1,1,0,2.02,27863831
200370,2015-05-01,1076,3,3,5.7,38,15.7,0,0,5.57,11035080
200371,2018-06-01,1516,3,5,6.6,24,13.7,1,0,1.33,19278588
200372,2023-03-01,2473,5,3,7.3,25,13.8,1,1,3.44,32615907
200373,2019-06-01,1279,2,3,9.4,14,12.1,1,0,3.57,22561534
200374,2022-08-01,1459,4,4,4.9,18,22.4,1,1,3.94,14687352
200375,2017-05-01,1571,3,2,4.6,15,13.5,1,0,8.46,14340891
200376,2017-04-01,2003,5,4,5.1,18,17.4,0,0,2.13,23646305
200377,2016-12-01,1572,3,3,2.2,31,23.8,1,1,4.26,9828474
200378,2012-12-01,2935,6,4,8.4,15,1.8,0,0,1.95,52265982
200379,2015-08-01,1426,3,3,5.7,18,18.9,0,0,4.97,13351365
200380,2016-01-01,2249,4,4,4.4,16,15.8,1,0,0.5,18299632
200381,2011-05-01,1419,3,2,5.4,15,8.4,1,0,7.31,15115070
200382,2019-07-01,2251,5,3,3.7,41,22.0,0,0,1.76,21415981
200383,2013-12-01,1319,3,3,5.7,39,17.3,0,1,2.04,13979339
200384,2014-09-01,654,2,1,7.0,17,13.7,0,0,4.61,6604928
200385,2010-10-01,2075,5,4,8.5,19,13.5,1,0,7.18,31811123
200386,2013-07-01,2404,6,5,8.7,20,3.4,1,1,4.42,36307756
200387,2015-03-01,1564,2,3,3.6,20,18.1,0,1,4.14,14025608
200388,2016-08-01,705,2,1,8.9,12,3.4,1,0,4.65,9294428
200389,2014-05-01,2117,4,3,9.6,18,12.8,1,0,0.5,35224948
200390,2010-06-01,1348,3,2,7.2,22,10.6,0,1,1.72,15176727
200391,2014-12-01,1477,2,2,8.8,16,6.1,0,0,2.21,20107785
200392,2011-02-01,2224,5,4,5.4,16,13.3,1,0,3.3,23040271
200393,2015-05-01,1707,4,3,5.6,30,19.7,0,1,7.91,20390117
200394,2012-03-01,2072,4,3,7.8,32,7.7,0,0,5.84,28879427
200395,2021-01-01,1430,2,2,5.4,31,13.3,0,0,4.61,16729719
200396,2021-08-01,1640,2,3,8.0,13,19.7,0,1,5.07,27010835
200397,2014-07-01,2235,4,4,10.0,23,4.2,1,1,6.19,37070094
200398,2018-06-01,1449,3,2,7.6,28,11.5,0,1,3.04,22013677
200399,2023-07-01,1908,4,3,6.8,22,10.1,1,0,5.82,22741747
200400,2021-06-01,1806,4,3,6.8,7,6.1,1,1,5.38,22311570
200401,2023-11-01,2109,4,3,9.2,21,6.1,1,1,6.23,31529356
200402,2017-12-01,1731,5,4,5.0,24,17.3,0,1,8.74,19644981
200403,2015-08-01,1767,5,5,6.2,19,19.9,0,1,5.93,24238415
200404,2017-03-01,2680,5,4,4.5,20,18.5,1,0,2.34,25936802
200405,2015-01-01,1881,5,3,6.1,20,19.3,1,0,3.47,18116742
200406,2013-05-01,1760,4,3,5.3,19,8.9,1,1,3.22,18822654
200407,2017-06-01,687,2,3,7.6,21,10.6,1,1,1.69,8697630
200408,2016-05-01,1252,3,3,6.9,31,25.2,1,0,4.31,11928574
200409,2023-10-01,2963,6,6,6.9,11,8.1,0,1,4.38,42329639
200410,2012-01-01,2411,5,4,5.7,39,21.8,0,0,3.84,26014959
200411,2013-03-01,1542,3,2,7.1,28,13.5,1,1,5.11,18515426
200412,2011-03-01,1888,3,3,6.2,12,13.7,1,0,3.66,22369951
200413,2011-09-01,1263,3,3,7.2,13,16.0,1,1,6.61,16368195
200414,2018-10-01,1167,2,1,5.2,26,10.1,0,0,3.3,12364295
200415,2014-07-01,1054,2,2,7.7,19,14.2,0,0,4.09,14425213
200416,2020-09-01,1271,2,2,7.8,36,13.6,0,0,0.78,17706287
200417,2012-01-01,1132,2,2,4.7,10,21.7,0,0,4.03,8984748
200418,2021-03-01,2029,4,3,7.9,14,12.4,0,1,7.4,30074247
200419,2021-08-01,1783,4,3,9.6,28,7.8,0,0,6.82,29657611
200420,2011-03-01,2338,3,2,6.1,32,6.3,1,1,1.79,26874629
200421,2020-03-01,1826,3,3,8.1,9,7.8,1,0,6.72,29276734
200422,2017-12-01,1783,4,3,5.3,22,21.3,0,0,5.42,19126510
200423,2010-04-01,1824,4,4,2.9,32,25.3,1,1,8.21,11597993
200424,2018-09-01,2163,3,2,4.9,30,14.5,0,0,5.03,20576927
200425,2023-11-01,1088,2,2,6.1,10,12.7,0,0,5.22,12545295
200426,2018-04-01,2220,4,3,8.5,12,8.7,1,1,2.88,30487926
200427,2022-01-01,1693,3,2,10.0,25,1.0,0,1,4.78,28273409
200428,2011-04-01,500,1,1,7.3,14,11.4,0,0,4.43,5755548
200429,2012-07-01,1565,3,3,4.0,23,19.2,1,1,7.9,14010183
200430,2013-08-01,500,1,1,5.4,9,15.3,0,0,3.02,4935345
200431,2022-08-01,936,2,2,5.3,19,21.1,1,0,6.3,8894318
200432,2010-10-01,500,1,1,5.7,14,6.3,1,1,2.92,5612297
200433,2020-09-01,911,1,2,5.6,23,12.9,0,0,5.46,9920774
200434,2011-11-01,1447,2,3,7.7,15,17.0,0,1,2.15,16356367
200435,2021-07-01,1120,2,3,6.8,17,12.7,0,0,1.79,13094447
200436,2011-02-01,2140,5,5,3.8,28,22.0,1,0,2.45,18442787
200437,2015-08-01,1391,4,4,7.6,17,11.2,1,0,1.83,20362094
200438,2015-11-01,1328,4,4,5.5,44,9.1,0,0,8.26,13309508
200439,2016-11-01,1411,2,2,8.2,37,9.6,1,1,5.92,17588644
200440,2010-02-01,1724,3,3,6.0,38,14.7,1,0,4.15,16454326
200441,2019-01-01,933,3,2,5.9,33,14.3,0,1,6.49,10315064
200442,2021-05-01,2327,6,4,5.8,39,15.5,1,0,0.6,30910654
200443,2013-12-01,2297,4,4,5.4,30,12.2,0,1,6.86,24214456
200444,2021-10-01,937,1,1,8.2,8,17.2,0,0,0.5,12738908
200445,2012-07-01,1422,3,4,3.5,21,12.3,0,0,2.32,11052235
200446,2014-11-01,1912,3,2,5.9,15,5.2,0,0,3.44,22294689
200447,2012-06-01,868,1,2,7.2,40,11.5,0,0,2.06,10325622
200448,2018-05-01,500,1,1,8.5,26,2.1,1,1,2.07,7539608
200449,2020-03-01,2201,4,4,7.9,27,17.0,1,0,3.3,27541683
200450,2014-03-01,1419,2,2,7.5,43,5.3,0,1,3.88,16800928
200451,2019-02-01,1513,3,3,6.8,19,16.5,1,0,4.95,23317642
200452,2010-08-01,1424,3,3,7.5,9,3.7,1,0,3.16,18764101
200453,2020-11-01,2338,4,3,6.3,9,9.7,0,1,5.99,28069263
200454,2010-03-01,555,1,2,6.7,21,18.9,1,0,3.91,5824100
200455,2020-12-01,1346,1,2,6.7,13,19.3,0,1,3.33,16938878
200456,2023-03-01,1205,3,2,7.5,33,3.9,1,1,5.7,16481318
200457,2012-09-01,742,1,1,5.6,17,6.7,1,0,5.92,6792387
200458,2016-02-01,500,1,2,7.0,12,18.5,0,1,5.84,5300681
200459,2022-06-01,1063,2,1,6.1,15,11.8,1,0,0.67,11882719
200460,2013-06-01,1806,4,3,5.1,16,18.1,1,1,2.76,19290591
200461,2019-01-01,2817,6,4,6.3,4,15.4,0,0,0.89,34959257
200462,2022-03-01,1985,4,3,5.7,16,19.5,0,1,4.27,25934680
200463,2015-11-01,1700,3,2,6.2,33,14.8,1,0,8.34,20651816
200464,2014-05-01,1734,4,3,4.3,26,21.0,0,1,1.84,18881452
200465,2023-04-01,1656,3,3,10.0,20,1.0,1,0,1.73,27810379
200466,2016-01-01,2044,5,5,4.7,29,10.7,1,0,5.6,21488703
200467,2019-01-01,1886,3,3,7.5,17,4.8,0,1,4.33,27347041
200468,2019-03-01,2025,5,4,6.4,7,13.0,0,1,1.53,25922872
200469,2019-02-01,1386,3,2,9.5,28,9.4,0,0,5.87,20657437
200470,2014-04-01,1604,3,2,4.7,13,11.0,1,0,4.31,16996966
200471,2018-03-01,1365,2,3,4.4,13,13.3,1,0,6.02,11313676
200472,2022-01-01,1531,3,3,6.3,30,14.3,1,0,8.94,16137383
200473,2012-09-01,2539,5,5,6.7,14,12.8,0,1,6.91,33211550
200474,2014-11-01,1324,2,2,8.7,26,10.9,1,1,4.48,20634361
200475,2016-09-01,2949,7,5,6.4,17,11.9,1,1,3.49,41215024
200476,2015-09-01,2882,6,5,6.0,20,16.8,0,1,3.17,37962760
200477,2021-06-01,2040,4,3,5.9,15,9.8,1,1,2.55,24035570
200478,2013-03-01,2019,5,5,5.6,23,5.9,1,1,2.9,24241863
200479,2015-11-01,2165,3,3,9.7,8,15.0,1,0,7.65,32393593
200480,2012-10-01,2218,4,3,8.1,16,4.6,1,1,4.76,34019522
200481,2016-10-01,802,1,1,7.5,22,8.0,1,1,4.64,8213922
200482,2014-02-01,1170,3,3,6.9,14,19.1,1,0,1.42,16263077
200483,2013-11-01,893,1,1,5.0,13,25.4,1,1,3.27,8806356
200484,2012-09-01,1748,4,2,6.9,24,18.2,1,0,4.32,20302507
200485,2022-01-01,2032,4,2,8.0,33,7.7,0,0,1.53,32865777
200486,2015-12-01,1838,3,3,9.1,13,2.5,0,0,4.82,29683271
200487,2019-05-01,2461,6,5,6.3,24,14.1,0,1,9.8,31232728
200488,2017-07-01,2250,4,3,6.8,32,12.5,1,0,3.41,25366557
200489,2015-10-01,1569,3,2,8.8,23,8.6,0,1,4.82,23976669
200490,2018-03-01,1326,2,2,6.0,14,20.5,1,1,5.04,16382743
200491,2021-04-01,1498,2,3,6.1,35,13.6,1,1,1.3,19936091
200492,2020-01-01,3075,5,4,6.4,21,9.2,1,1,6.95,31306074
200493,2015-10-01,1962,5,4,6.3,21,10.5,1,1,2.28,22462479
200494,2012-03-01,1586,3,3,8.5,11,5.1,1,0,0.5,22096865
200495,2010-09-01,2153,4,4,8.3,30,4.0,1,0,1.56,32277713
200496,2019-04-01,1028,2,2,3.2,6,19.4,1,0,5.68,8249927
200497,2013-09-01,2006,3,2,5.9,11,21.3,1,1,3.7,19784631
200498,2012-11-01,1682,3,3,3.9,9,25.2,1,1,4.08,17864136
200499,2012-04-01,1960,4,3,6.3,17,17.9,1,1,3.6,21524581
200500,2020-05-01,2026,4,3,8.2,11,5.6,0,1,2.39,25472491
200501,2014-07-01,500,1,2,4.4,13,12.8,1,0,6.79,4546859
200502,2013-09-01,1391,2,1,6.9,9,14.6,1,1,2.5,19110787
200503,2014-04-01,2023,4,2,6.4,4,15.6,0,0,4.15,23367097
200504,2018-02-01,1764,4,3,6.6,6,10.6,0,1,3.18,24155445
200505,2017-06-01,607,1,1,7.4,11,8.5,0,1,3.97,8956782
200506,2020-09-01,1791,2,2,8.8,11,4.4,1,0,4.56,26649360
200507,2020-05-01,2029,5,5,7.7,23,13.3,1,0,4.73,31900225
200508,2010-12-01,2232,5,4,7.3,19,7.0,1,0,2.86,28297893
200509,2012-06-01,1915,4,3,4.9,5,16.0,0,1,2.22,17401085
200510,2017-08-01,551,1,2,5.0,10,6.7,0,0,4.98,5432107
200511,2018-05-01,927,3,2,2.1,37,23.1,0,1,1.0,5806684
200512,2020-04-01,862,2,2,5.7,13,16.9,1,1,5.05,10645880
200513,2018-10-01,2510,4,3,7.4,6,8.7,0,1,5.45,32496427
200514,2023-11-01,1814,4,3,6.1,20,5.5,1,0,3.05,20488090
200515,2014-03-01,1254,1,2,6.8,5,12.0,1,1,3.24,15333326
200516,2010-06-01,1485,4,2,6.3,47,11.9,0,0,5.44,17961823
200517,2014-05-01,1518,4,3,2.0,28,31.5,1,1,4.77,8474715
200518,2011-08-01,2073,4,3,1.0,33,26.6,0,1,8.14,9133414
200519,2017-10-01,2009,3,3,7.2,13,18.5,1,1,4.95,29235844
200520,2014-11-01,1440,2,1,4.0,52,18.4,1,0,3.01,11111776
200521,2022-11-01,2436,5,5,6.0,38,11.4,0,1,3.85,27346887
200522,2023-01-01,1613,3,3,4.4,11,17.0,1,1,3.34,17166149
200523,2019-09-01,1245,1,1,8.6,9,8.7,1,1,4.26,17897613
200524,2010-08-01,2600,5,4,7.1,29,11.5,1,0,4.99,33659384
200525,2011-12-01,704,1,1,4.8,12,15.1,0,1,2.96,6597690
200526,2010-04-01,944,2,2,6.3,14,9.2,1,1,0.53,11759158
200527,2020-08-01,2723,5,5,6.2,35,14.8,1,1,8.74,36031633
200528,2016-12-01,1757,5,3,6.7,14,13.8,1,0,3.58,19502984
200529,2012-07-01,1509,3,4,3.7,14,19.9,0,0,1.91,13571508
200530,2010-01-01,1029,1,2,6.4,24,11.5,1,1,5.42,13755440
200531,2012-04-01,1444,2,2,4.7,12,15.7,1,1,5.8,15023372
200532,2014-05-01,1489,2,3,6.3,10,8.9,0,1,6.93,15579186
200533,2014-03-01,1619,2,3,7.0,22,12.5,0,0,4.7,24152251
200534,2011-01-01,500,1,1,4.5,19,21.8,1,0,1.87,4358586
200535,2020-03-01,1601,2,1,6.4,6,18.8,0,0,4.62,17556081
200536,2010-07-01,832,2,2,6.3,17,11.9,1,0,0.5,9697094
200537,2010-02-01,1708,4,3,6.9,8,7.9,0,1,2.65,22710824
200538,2012-10-01,1626,4,3,5.7,24,9.8,0,0,3.02,19640940
200539,2013-05-01,1327,3,2,6.7,45,14.9,1,1,2.31,15596914
200540,2017-02-01,764,2,1,5.5,15,13.8,1,1,2.37,8026022
200541,2016-06-01,1913,2,2,8.4,45,9.0,1,0,2.18,22779450
200542,2022-08-01,1335,3,3,2.9,12,21.0,1,1,6.95,10710084
200543,2019-06-01,1911,4,4,5.8,20,10.7,1,1,5.14,24022728
200544,2013-02-01,2217,5,4,7.0,10,8.2,1,1,4.79,30848758
200545,2015-04-01,2758,6,5,8.2,18,1.0,0,0,3.73,34940363
200546,2016-10-01,1224,2,2,5.8,24,18.3,1,1,4.6,13248538
200547,2023-04-01,540,1,1,5.3,26,16.3,0,1,3.14,5675912
200548,2018-01-01,1670,5,5,4.3,17,16.5,1,1,2.77,18839551
200549,2022-07-01,1542,5,4,3.9,24,23.0,0,0,7.14,12545746
200550,2016-04-01,1105,2,2,7.3,32,10.0,1,1,2.47,14677291
200551,2017-12-01,1478,2,1,8.4,27,2.1,0,0,5.46,20297794
200552,2022-10-01,1862,3,3,7.5,39,10.6,1,0,7.59,23703660
200553,2013-06-01,1055,2,3,6.0,21,12.5,1,0,6.91,12237195
200554,2021-02-01,1910,3,4,6.6,33,18.2,0,0,1.76,22511481
200555,2018-12-01,2123,3,2,7.0,18,9.1,1,1,2.37,25239513
200556,2021-01-01,1457,2,3,8.1,63,8.3,1,0,0.5,17034118
200557,2015-10-01,2326,4,3,6.4,9,17.5,1,1,7.47,27620662
200558,2016-03-01,1427,2,2,4.4,16,21.1,0,1,2.23,12531551
200559,2022-04-01,1105,4,3,6.7,27,8.1,0,1,3.85,14160532
200560,2014-10-01,1843,4,2,4.4,39,16.2,0,0,7.2,15454871
200561,2012-03-01,1315,4,3,4.4,19,14.8,0,1,7.68,13245234
200562,2023-08-01,806,1,2,7.9,29,11.0,0,0,4.04,10894526
200563,2017-08-01,1940,5,5,6.2,11,12.6,0,0,5.22,22454598
200564,2019-08-01,1981,4,4,8.5,26,8.7,0,1,6.47,30529234
200565,2016-01-01,1601,3,3,5.5,21,15.9,1,1,5.33,15681585
200566,2020-10-01,2023,4,2,5.9,14,17.1,1,1,4.93,25667280
200567,2020-08-01,1374,2,3,5.8,23,7.4,0,0,5.02,14595849
200568,2018-05-01,2235,5,5,10.0,18,6.9,0,0,6.08,33108062
200569,2016-12-01,2056,4,2,6.0,7,22.4,0,0,4.02,23988518
200570,2020-11-01,1449,3,2,7.1,7,15.1,1,0,5.87,19534204
200571,2011-09-01,1180,2,2,5.7,18,21.1,1,0,3.16,12002214
200572,2010-07-01,1447,2,2,9.4,18,2.3,0,1,4.43,20255637
200573,2017-07-01,2256,6,4,5.0,56,20.6,1,0,3.21,22542228
200574,2016-09-01,1121,2,1,7.4,24,11.9,1,0,3.21,13877872
200575,2018-08-01,1069,3,3,3.0,27,21.2,0,0,5.46,8181103
200576,2015-07-01,2034,5,4,5.3,20,28.7,0,0,4.06,24400337
200577,2014-07-01,1567,3,2,8.6,14,2.5,1,0,1.31,24406770
200578,2013-12-01,1002,3,2,7.0,25,17.0,1,0,4.8,12073896
200579,2010-12-01,1373,3,2,7.2,12,3.5,0,0,0.5,21918087
200580,2017-04-01,1646,3,2,5.7,21,12.3,0,1,2.36,18713922
200581,2022-07-01,1946,4,2,7.5,26,6.8,1,1,0.5,21459801
200582,2022-01-01,2560,6,5,8.5,15,10.6,0,1,6.26,37383748
200583,2014-07-01,2348,6,5,5.6,11,21.0,1,1,4.6,25795055
200584,2010-02-01,2191,5,3,4.6,12,17.4,1,0,2.82,21255185
200585,2018-01-01,1642,4,3,10.0,19,3.4,1,0,5.58,30890255
200586,2020-01-01,1020,2,2,2.7,10,18.6,1,1,0.5,6961248
200587,2015-03-01,1612,3,3,8.4,17,11.3,0,0,5.48,22248101
200588,2021-12-01,755,2,2,7.6,11,13.3,1,0,4.71,12452423
200589,2010-12-01,1896,2,2,4.6,40,13.9,0,1,8.5,16547106
200590,2022-08-01,2407,4,3,8.8,9,10.1,1,0,1.16,32139435
200591,2017-01-01,2050,4,3,8.7,25,2.1,1,1,5.13,31073746
200592,2021-03-01,1745,3,2,6.1,26,19.8,1,0,6.08,20305156
200593,2020-04-01,1218,2,2,5.4,17,16.5,0,1,5.09,13303094
200594,2015-11-01,2768,6,5,8.5,14,2.5,1,0,2.06,43223229
200595,2022-06-01,2328,6,6,4.2,8,19.5,0,1,3.22,22027660
200596,2011-08-01,849,2,2,8.6,11,11.9,0,1,3.56,11739722
200597,2015-10-01,2272,6,6,4.2,10,22.3,0,0,4.75,17015068
200598,2019-12-01,2024,4,4,7.3,21,12.8,0,0,2.14,28884410
200599,2014-07-01,1727,4,3,8.4,33,2.9,1,1,5.42,25184098
200600,2011-05-01,1770,3,3,5.3,13,13.3,0,1,3.22,19598602
200601,2019-11-01,1607,3,2,7.8,25,17.9,1,0,4.05,21715622
200602,2016-12-01,2300,5,4,7.5,20,11.1,0,1,1.53,29908869
200603,2020-01-01,1515,3,3,8.0,10,13.5,0,0,3.43,22479560
200604,2015-09-01,1818,3,2,9.4,13,5.1,0,1,0.5,28101344
200605,2016-08-01,1851,4,3,6.5,46,18.3,1,1,3.12,22415380
200606,2021-11-01,1021,2,2,8.1,22,5.0,1,1,4.48,14132547
200607,2018-08-01,3076,6,4,7.6,11,10.2,1,1,0.93,48738246
200608,2015-03-01,1615,3,2,8.3,8,12.6,1,0,0.5,21062828
200609,2019-06-01,1924,3,3,6.6,22,19.6,1,0,2.88,22200890
200610,2014-09-01,1404,3,3,5.0,16,17.8,0,1,3.71,15459712
200611,2023-05-01,2538,5,3,6.6,40,19.9,1,0,3.79,27338849
200612,2016-10-01,1419,3,2,6.3,27,15.5,1,0,7.37,16142740
200613,2010-03-01,1939,4,4,1.5,19,27.8,0,0,0.52,10746490
200614,2016-10-01,1510,2,2,6.7,17,10.4,0,1,7.79,19171420
200615,2012-03-01,1117,2,2,9.1,23,5.3,1,0,1.17,16129492
200616,2020-09-01,945,3,4,7.6,53,5.0,1,0,6.26,10829586
200617,2023-09-01,1280,3,2,8.1,19,10.6,1,0,3.17,19055044
200618,2013-01-01,1588,4,3,4.6,27,17.0,1,1,0.5,15433773
200619,2011-10-01,1167,2,2,5.1,45,17.9,1,1,8.31,7986347
200620,2016-03-01,1363,3,2,6.6,30,10.4,0,0,2.54,16798913
200621,2017-11-01,1951,5,5,6.0,21,14.8,1,0,5.02,18806267
200622,2010-04-01,2400,5,3,9.8,20,16.3,0,1,3.73,38862831
200623,2010-06-01,846,2,3,6.4,21,13.1,1,0,4.28,9383285
200624,2014-02-01,2266,3,4,8.3,59,11.5,0,1,3.8,30696563
200625,2017-03-01,2181,5,4,9.2,18,8.6,0,1,4.15,37620648
200626,2010-05-01,1696,3,2,6.9,8,5.9,1,1,4.72,19698417
200627,2012-09-01,2203,5,4,4.0,10,22.2,0,0,4.15,18915664
200628,2019-11-01,1424,2,2,7.7,14,2.7,1,0,0.5,20789256
200629,2016-07-01,2416,5,5,7.6,36,15.4,1,0,0.5,30574575
200630,2011-12-01,1393,3,2,8.4,19,5.9,0,1,3.85,22068841
200631,2012-05-01,800,1,1,4.8,30,15.0,0,0,5.85,5642964
200632,2012-12-01,546,1,1,4.7,14,14.7,1,0,3.92,5179505
200633,2018-03-01,3151,7,6,5.7,24,6.6,1,1,6.1,39663621
200634,2023-03-01,762,2,2,4.5,34,18.0,0,1,5.25,7024989
200635,2022-09-01,680,1,2,6.4,14,11.7,0,0,0.56,8001493
200636,2019-08-01,1614,3,3,5.9,28,21.3,0,0,2.89,18671955
200637,2020-06-01,2165,4,3,6.7,14,14.0,1,0,5.86,30226202
200638,2017-10-01,1881,4,3,7.2,15,5.3,0,0,3.78,26262202
200639,2012-01-01,1839,4,3,9.1,41,12.5,0,0,5.67,29685203
200640,2014-04-01,2260,4,4,9.4,23,4.0,0,0,3.88,32210155
200641,2017-04-01,1722,4,3,5.1,9,19.1,0,1,5.02,18627542
200642,2017-08-01,1856,4,2,5.4,26,18.1,1,1,4.55,23681936
200643,2022-06-01,2088,4,4,9.5,15,2.5,1,0,1.39,32538837
200644,2022-07-01,1808,3,3,6.4,16,4.7,0,1,1.41,19867468
200645,2021-06-01,993,2,2,7.4,18,4.2,1,0,4.6,13434495
200646,2019-01-01,2008,4,3,8.0,34,6.7,1,0,4.95,25495944
200647,2023-03-01,855,3,3,6.2,18,18.2,1,0,7.08,10557082
200648,2011-12-01,2318,5,4,5.4,19,18.6,1,1,4.42,28036989
200649,2010-03-01,1836,3,3,4.9,18,20.9,1,0,5.2,16484942
200650,2011-05-01,2601,5,4,8.7,13,1.0,0,0,7.85,36589030
200651,2018-12-01,1771,3,3,7.2,29,3.2,0,1,3.92,17976240
200652,2017-08-01,1838,3,3,5.5,6,16.2,0,0,6.32,18515573
200653,2020-06-01,1119,2,2,8.4,11,1.0,1,1,2.54,17282487
200654,2014-11-01,1928,4,3,6.8,19,16.9,0,0,2.36,24108086
200655,2020-10-01,1946,4,4,5.5,9,16.2,1,0,0.5,21101196
200656,2016-08-01,1903,3,2,7.9,8,14.9,1,1,3.67,28288130
200657,2021-12-01,1525,4,3,6.8,25,13.8,0,1,0.5,24161693
200658,2011-04-01,1536,3,3,5.0,80,15.9,1,0,5.87,12677047
200659,2014-05-01,1162,2,2,6.0,5,13.3,1,0,2.19,15827537
200660,2018-01-01,1392,2,2,10.0,24,1.0,1,1,1.54,23843302
200661,2017-01-01,3323,7,4,4.4,37,26.9,1,0,5.14,29070696
200662,2013-11-01,2025,5,4,5.9,28,8.6,0,0,4.6,25024460
200663,2023-04-01,998,2,2,5.1,30,18.1,1,1,5.15,10775512
200664,2021-03-01,1059,2,2,6.6,19,8.3,0,1,3.52,11446864
200665,2013-09-01,1985,4,3,7.5,4,2.5,0,0,7.36,25633112
200666,2016-10-01,2369,5,4,5.3,23,23.7,1,1,7.1,25873735
200667,2014-03-01,1925,4,2,7.0,15,3.3,0,1,5.02,26112915
200668,2019-04-01,2193,5,4,10.0,18,1.0,0,1,2.1,29352575
200669,2015-08-01,1637,1,2,10.0,16,6.6,0,0,5.89,27879898
200670,2023-10-01,506,2,2,3.2,23,29.7,0,1,7.56,3565584
200671,2017-11-01,1036,1,1,9.6,5,4.8,1,1,6.08,18778206
200672,2019-07-01,1287,2,2,5.4,24,8.5,1,1,3.29,13637349
200673,2020-11-01,1076,2,2,4.7,27,16.8,0,1,2.23,11119592
200674,2022-06-01,2725,5,4,7.9,78,11.7,0,0,5.6,34192693
200675,2019-05-01,1400,2,1,8.5,8,5.0,0,0,3.36,20644040
200676,2023-05-01,2688,5,5,7.2,7,8.5,0,1,3.54,36147791
200677,2017-04-01,1569,3,3,4.5,7,23.5,0,1,2.62,15069273
200678,2016-11-01,2342,6,5,9.4,12,10.7,1,1,0.63,35241288
200679,2019-06-01,1718,3,3,8.7,63,6.2,0,0,4.31,23522902
200680,2018-06-01,2108,5,4,6.2,13,17.7,0,0,4.17,23958952
200681,2021-04-01,1368,3,3,9.3,20,5.6,1,0,5.35,22206241
200682,2018-05-01,1793,3,3,8.6,33,1.0,0,1,0.5,26327035
200683,2016-05-01,1872,2,1,5.7,22,18.9,0,0,5.2,17445323
200684,2021-04-01,2049,4,3,3.9,34,13.8,0,0,2.02,16652692
200685,2012-01-01,2113,5,3,5.9,57,4.8,0,0,1.65,23293331
200686,2012-07-01,1963,4,4,5.6,20,17.5,0,1,2.01,17630207
200687,2012-02-01,2539,4,2,4.6,27,20.6,1,0,7.09,26492107
200688,2021-10-01,2294,5,4,7.4,25,12.1,0,0,4.4,27865394
200689,2015-01-01,1482,2,2,5.8,25,18.4,0,0,2.05,14121424
200690,2011-02-01,500,1,1,8.9,17,9.6,0,1,5.84,7450579
200691,2014-11-01,1625,3,2,7.8,19,13.3,1,0,5.34,17262498
200692,2011-04-01,1107,3,2,7.9,14,10.3,1,0,2.1,14942132
200693,2014-11-01,1176,2,3,5.1,37,19.6,1,1,0.96,11391926
200694,2019-10-01,1497,3,3,9.6,8,1.0,0,1,5.83,23898016
200695,2023-02-01,1517,3,3,3.9,22,17.0,0,0,6.09,13023410
200696,2021-11-01,1474,2,1,5.5,21,21.8,1,0,2.12,16043403
200697,2015-05-01,2877,6,5,5.7,21,24.5,1,1,3.03,28135358
200698,2020-04-01,1472,3,2,5.0,16,24.0,1,0,3.95,14619950
200699,2013-11-01,2194,6,5,5.9,15,14.4,1,0,2.1,23044725
200700,2023-06-01,1351,2,2,5.2,26,12.1,1,0,5.33,12948151
200701,2015-08-01,2510,6,4,7.4,12,9.3,1,1,3.91,30719083
200702,2018-11-01,2462,6,6,6.0,7,17.3,1,0,3.14,32241552
200703,2017-04-01,1292,3,3,8.3,18,6.8,0,0,3.84,19652127
200704,2010-02-01,2366,4,4,5.8,24,15.2,0,1,5.36,25446629
200705,2020-04-01,1521,4,4,6.3,6,23.0,0,1,6.65,19501362
200706,2022-02-01,2194,4,3,2.3,25,28.0,1,1,3.72,16969061
200707,2018-05-01,2265,5,4,4.3,21,25.9,1,1,0.99,24201273
200708,2022-01-01,1882,4,3,9.3,18,1.0,1,0,4.92,27942581
200709,2015-06-01,2699,5,4,8.1,29,10.1,0,0,0.5,38811921
200710,2014-09-01,500,1,2,7.0,14,16.1,1,1,0.5,7465009
200711,2022-06-01,1137,2,1,4.9,14,18.9,0,0,5.33,11562201
200712,2023-10-01,1487,3,3,5.6,19,13.5,0,1,5.43,17471080
200713,2010-12-01,500,1,2,7.6,18,15.7,0,1,4.87,5133067
200714,2014-08-01,1045,2,2,9.7,13,1.0,1,1,5.34,17477103
